msl_trend,latbin,lonbin
3.0309322,60.0,27.0
3.5546436,60.0,28.0
4.0206037,60.0,29.0
4.201665,60.0,30.0
2.9280381,60.0,155.0
2.9012446,60.0,156.0
2.893909,60.0,157.0
2.63562,60.0,158.0
2.6240249,60.0,159.0
2.536487,60.0,160.0
2.8188138,60.0,161.0
2.855896,60.0,165.0
2.963076,60.0,166.0
2.4665444,60.0,167.0
2.3953645,60.0,168.0
2.4338524,60.0,169.0
2.532247,60.0,170.0
2.3509483,60.0,171.0
2.4001703,60.0,172.0
3.05849,60.0,173.0
3.285118,60.0,174.0
2.668699,60.0,175.0
2.8411114,60.0,176.0
3.3710265,60.0,177.0
3.2380018,60.0,178.0
2.5331903,60.0,179.0
2.304126,61.0,-180.0
2.3642416,61.0,-179.0
2.457425,61.0,-178.0
2.3758485,61.0,-177.0
2.3752928,61.0,-176.0
2.487473,61.0,-175.0
2.5859294,61.0,-174.0
2.571488,61.0,-173.0
2.4985204,61.0,-172.0
2.50556,61.0,-171.0
2.4874337,61.0,-170.0
2.5999184,61.0,-169.0
2.6359663,61.0,-168.0
2.6627052,61.0,-167.0
2.5252824,61.0,-166.0
2.084075,61.0,-165.0
1.5888656,61.0,-151.0
1.5622298,61.0,-150.0
1.150333,61.0,-148.0
1.1519758,61.0,-147.0
3.0186424,61.0,-94.0
3.0173862,61.0,-93.0
3.4690485,61.0,-92.0
3.7118616,61.0,-91.0
3.6488988,61.0,-90.0
3.5693953,61.0,-89.0
3.555524,61.0,-88.0
3.5415883,61.0,-87.0
3.506336,61.0,-86.0
3.3447826,61.0,-85.0
3.3172145,61.0,-84.0
3.4220924,61.0,-83.0
3.507326,61.0,-82.0
2.9917557,61.0,-81.0
2.685247,61.0,-80.0
3.1477456,61.0,-79.0
3.0702102,61.0,-78.0
2.5817633,61.0,-71.0
2.4665806,61.0,-70.0
2.2833982,61.0,-69.0
2.2539344,61.0,-68.0
2.0427215,61.0,-67.0
1.9063776,61.0,-66.0
1.8839992,61.0,-65.0
2.0163264,61.0,-64.0
2.1276963,61.0,-63.0
1.9070771,61.0,-62.0
1.9842945,61.0,-61.0
2.185105,61.0,-60.0
2.0457308,61.0,-59.0
1.9798725,61.0,-58.0
1.890986,61.0,-57.0
1.8899126,61.0,-56.0
1.9488641,61.0,-55.0
1.7289462,61.0,-54.0
2.0983639,61.0,-53.0
1.8085591,61.0,-52.0
1.3184382,61.0,-51.0
1.2239976,61.0,-50.0
0.71039605,61.0,-49.0
1.2059727,61.0,-48.0
1.5217967,61.0,-46.0
1.3927238,61.0,-43.0
0.61527663,61.0,-42.0
0.78312635,61.0,-41.0
1.0597317,61.0,-40.0
1.3743763,61.0,-39.0
1.4457301,61.0,-38.0
1.3184315,61.0,-37.0
1.3515868,61.0,-36.0
1.5211984,61.0,-35.0
1.723801,61.0,-34.0
1.6006287,61.0,-33.0
1.4262124,61.0,-32.0
1.2984732,61.0,-31.0
0.4980181,61.0,-30.0
0.46575585,61.0,-29.0
1.6071949,61.0,-28.0
1.5674978,61.0,-27.0
1.2469256,61.0,-26.0
1.053969,61.0,-25.0
0.77369374,61.0,-24.0
0.771655,61.0,-23.0
0.9140568,61.0,-22.0
1.3345731,61.0,-21.0
0.89323056,61.0,-20.0
-0.11541405,61.0,-19.0
-0.36445788,61.0,-18.0
-0.32025895,61.0,-17.0
0.42499128,61.0,-16.0
0.5713641,61.0,-15.0
1.4214926,61.0,-14.0
2.5356874,61.0,-13.0
2.854787,61.0,-12.0
3.0565083,61.0,-11.0
3.201696,61.0,-10.0
3.1046276,61.0,-9.0
2.8770013,61.0,-8.0
2.7883058,61.0,-7.0
2.7332242,61.0,-6.0
3.0225306,61.0,-5.0
3.6693273,61.0,-4.0
3.3853958,61.0,-3.0
2.9672592,61.0,-2.0
2.7619722,61.0,-1.0
2.5836346,61.0,0.0
2.5285323,61.0,1.0
2.633503,61.0,2.0
2.6870615,61.0,3.0
3.022784,61.0,4.0
3.5259795,61.0,5.0
3.1881955,61.0,6.0
3.1376271,61.0,7.0
3.6070666,61.0,17.0
3.9045787,61.0,18.0
4.1117244,61.0,19.0
4.267191,61.0,20.0
4.364036,61.0,21.0
2.9867547,61.0,156.0
2.9241261,61.0,157.0
2.8429236,61.0,158.0
2.9407299,61.0,159.0
3.0336335,61.0,160.0
3.11572,61.0,161.0
3.2053463,61.0,162.0
2.7597904,61.0,163.0
3.0106044,61.0,172.0
2.5260677,61.0,173.0
2.4751399,61.0,174.0
2.679144,61.0,175.0
2.8735538,61.0,176.0
2.9989839,61.0,177.0
2.9163125,61.0,178.0
2.3561215,61.0,179.0
2.315253,62.0,-180.0
2.302755,62.0,-179.0
2.5081952,62.0,-178.0
2.7232254,62.0,-177.0
2.8679523,62.0,-176.0
2.9273295,62.0,-175.0
2.8650284,62.0,-174.0
2.8506086,62.0,-173.0
2.8385205,62.0,-172.0
2.4949772,62.0,-171.0
2.3055243,62.0,-170.0
2.2312953,62.0,-169.0
2.1405532,62.0,-168.0
2.3524027,62.0,-167.0
2.608484,62.0,-166.0
3.1736305,62.0,-93.0
3.3452547,62.0,-92.0
3.5388446,62.0,-91.0
3.5424776,62.0,-90.0
3.296591,62.0,-89.0
3.0838904,62.0,-88.0
3.01425,62.0,-87.0
2.9487062,62.0,-86.0
2.969885,62.0,-85.0
3.0657632,62.0,-84.0
2.9171796,62.0,-83.0
2.8164566,62.0,-82.0
2.860219,62.0,-81.0
3.2157953,62.0,-79.0
2.6316495,62.0,-76.0
2.6890783,62.0,-75.0
2.4072034,62.0,-73.0
2.3713076,62.0,-72.0
2.2401042,62.0,-71.0
2.3085296,62.0,-70.0
2.20713,62.0,-69.0
1.7495539,62.0,-68.0
1.4832977,62.0,-67.0
1.6597252,62.0,-66.0
1.73677,62.0,-65.0
1.6555854,62.0,-64.0
1.7034365,62.0,-63.0
1.7061585,62.0,-62.0
1.6867033,62.0,-61.0
2.0155637,62.0,-60.0
2.106485,62.0,-59.0
2.052764,62.0,-58.0
1.9640268,62.0,-57.0
1.9411405,62.0,-56.0
1.8196758,62.0,-55.0
1.8771584,62.0,-54.0
1.6330773,62.0,-53.0
1.4413311,62.0,-52.0
1.1272496,62.0,-51.0
0.62816054,62.0,-50.0
1.2885114,62.0,-49.0
1.0397129,62.0,-42.0
0.38641205,62.0,-41.0
0.77722305,62.0,-40.0
1.1938641,62.0,-39.0
1.0374849,62.0,-38.0
1.1526992,62.0,-37.0
1.3782557,62.0,-36.0
1.4492337,62.0,-35.0
1.7043698,62.0,-34.0
1.2987608,62.0,-33.0
1.4481246,62.0,-32.0
1.4445671,62.0,-31.0
1.4835348,62.0,-30.0
0.53614604,62.0,-29.0
0.5929492,62.0,-28.0
1.6415373,62.0,-27.0
2.095201,62.0,-26.0
2.171683,62.0,-25.0
1.9895449,62.0,-24.0
1.6195567,62.0,-23.0
1.4870032,62.0,-22.0
1.3959686,62.0,-21.0
1.0783703,62.0,-20.0
1.0300353,62.0,-19.0
0.79013544,62.0,-18.0
0.24221711,62.0,-17.0
0.29024997,62.0,-16.0
0.70721143,62.0,-15.0
2.0031946,62.0,-14.0
2.6568875,62.0,-13.0
2.9195058,62.0,-12.0
3.2641158,62.0,-11.0
2.9229367,62.0,-10.0
2.5387256,62.0,-9.0
2.5795405,62.0,-8.0
2.8025553,62.0,-7.0
2.6763203,62.0,-6.0
2.6953788,62.0,-5.0
3.0769918,62.0,-4.0
3.2014947,62.0,-3.0
3.551975,62.0,-2.0
3.1677551,62.0,-1.0
2.856928,62.0,0.0
2.7698138,62.0,1.0
2.6525383,62.0,2.0
2.7284758,62.0,3.0
3.0752015,62.0,4.0
3.5082338,62.0,5.0
3.573738,62.0,6.0
3.406301,62.0,7.0
3.9732516,62.0,18.0
4.2517247,62.0,19.0
4.3971,62.0,20.0
4.542634,62.0,21.0
1.8240668,62.0,163.0
2.769052,62.0,175.0
2.7702653,62.0,176.0
2.702745,62.0,177.0
2.651464,62.0,178.0
2.4453428,62.0,179.0
2.363797,63.0,-180.0
2.542169,63.0,-179.0
2.4237885,63.0,-178.0
2.4953668,63.0,-177.0
2.708147,63.0,-176.0
2.9462085,63.0,-175.0
2.9826965,63.0,-174.0
2.773637,63.0,-173.0
2.3984516,63.0,-172.0
2.117397,63.0,-171.0
2.144329,63.0,-170.0
2.084743,63.0,-169.0
1.9164602,63.0,-168.0
2.1043112,63.0,-167.0
2.1933632,63.0,-166.0
2.1869335,63.0,-165.0
2.3639634,63.0,-164.0
2.6973457,63.0,-163.0
3.3191278,63.0,-91.0
3.352465,63.0,-90.0
3.1645858,63.0,-89.0
2.7367783,63.0,-88.0
2.6303055,63.0,-87.0
2.9472072,63.0,-86.0
2.7909105,63.0,-85.0
2.7089243,63.0,-84.0
2.8290172,63.0,-83.0
2.6595592,63.0,-82.0
2.5954993,63.0,-81.0
2.5760155,63.0,-80.0
2.9900136,63.0,-79.0
2.9959667,63.0,-78.0
2.6321182,63.0,-77.0
2.6363766,63.0,-76.0
2.2412703,63.0,-75.0
2.2228832,63.0,-74.0
2.3539374,63.0,-73.0
2.1709146,63.0,-72.0
2.1481113,63.0,-71.0
1.7023946,63.0,-68.0
1.4419353,63.0,-67.0
1.325814,63.0,-66.0
1.4984804,63.0,-65.0
1.5137447,63.0,-64.0
1.4537344,63.0,-63.0
1.3516951,63.0,-62.0
1.4023908,63.0,-61.0
1.3791568,63.0,-60.0
1.5310994,63.0,-59.0
1.6464205,63.0,-58.0
1.8200945,63.0,-57.0
1.9016764,63.0,-56.0
1.856712,63.0,-55.0
1.5878681,63.0,-54.0
1.3346093,63.0,-53.0
0.5548405,63.0,-52.0
0.502428,63.0,-51.0
1.0407852,63.0,-50.0
1.0112103,63.0,-42.0
0.5565778,63.0,-41.0
0.43530726,63.0,-40.0
0.7377958,63.0,-39.0
0.9913014,63.0,-38.0
1.1573215,63.0,-37.0
1.0490484,63.0,-36.0
1.4996786,63.0,-35.0
1.7644335,63.0,-34.0
2.276841,63.0,-33.0
1.3544774,63.0,-32.0
1.2926142,63.0,-31.0
1.267645,63.0,-30.0
0.104573905,63.0,-29.0
0.7676327,63.0,-28.0
1.1086806,63.0,-27.0
1.638486,63.0,-26.0
1.8946291,63.0,-25.0
1.9249002,63.0,-24.0
1.8317204,63.0,-23.0
1.8947822,63.0,-22.0
2.0570478,63.0,-21.0
2.1549165,63.0,-20.0
2.1402528,63.0,-19.0
2.2294745,63.0,-18.0
2.2595668,63.0,-17.0
2.198848,63.0,-16.0
2.1777277,63.0,-15.0
2.8559773,63.0,-14.0
3.0086422,63.0,-13.0
2.3937583,63.0,-12.0
2.4895766,63.0,-11.0
2.6230452,63.0,-10.0
2.8062522,63.0,-9.0
3.2296531,63.0,-8.0
3.2600913,63.0,-7.0
3.2038553,63.0,-6.0
3.0140436,63.0,-5.0
2.7737398,63.0,-4.0
3.1832855,63.0,-3.0
3.5689282,63.0,-2.0
3.057666,63.0,-1.0
3.228265,63.0,0.0
3.2290766,63.0,1.0
2.6571715,63.0,2.0
2.713515,63.0,3.0
3.0160615,63.0,4.0
3.321883,63.0,5.0
3.4339983,63.0,6.0
3.6663418,63.0,7.0
3.7969286,63.0,8.0
4.16498,63.0,19.0
4.3840117,63.0,20.0
4.4898705,63.0,21.0
4.5885277,63.0,22.0
2.4358468,64.0,-180.0
2.495181,64.0,-179.0
1.9076021,64.0,-178.0
1.7714094,64.0,-177.0
1.554348,64.0,-176.0
1.6610854,64.0,-175.0
1.7939417,64.0,-174.0
1.8959643,64.0,-173.0
2.13465,64.0,-172.0
2.2857614,64.0,-171.0
2.0339994,64.0,-170.0
1.9035876,64.0,-169.0
1.9880158,64.0,-168.0
2.1121275,64.0,-167.0
2.3784893,64.0,-166.0
2.2376113,64.0,-165.0
2.1546206,64.0,-164.0
2.3144214,64.0,-163.0
2.46671,64.0,-162.0
2.428458,64.0,-161.0
3.0532174,64.0,-94.0
2.820161,64.0,-90.0
2.0999253,64.0,-88.0
1.7017105,64.0,-87.0
2.1032314,64.0,-83.0
1.8112494,64.0,-82.0
2.084871,64.0,-81.0
2.5450785,64.0,-80.0
2.3927817,64.0,-79.0
2.2622383,64.0,-78.0
2.3261073,64.0,-77.0
2.480286,64.0,-76.0
2.2287705,64.0,-75.0
2.4193902,64.0,-74.0
2.3374457,64.0,-73.0
1.3046414,64.0,-65.0
1.3672117,64.0,-64.0
1.2574047,64.0,-63.0
1.1463809,64.0,-62.0
1.1094911,64.0,-61.0
1.1610409,64.0,-60.0
1.3130306,64.0,-59.0
1.435508,64.0,-58.0
1.4228706,64.0,-57.0
1.3535868,64.0,-56.0
1.3010885,64.0,-55.0
1.0963267,64.0,-54.0
0.43141145,64.0,-53.0
0.29203856,64.0,-52.0
0.97727275,64.0,-51.0
0.7163764,64.0,-41.0
0.35091615,64.0,-40.0
-0.20524369,64.0,-39.0
-0.442432,64.0,-38.0
0.15042718,64.0,-37.0
0.53390574,64.0,-36.0
0.63137317,64.0,-35.0
0.8500251,64.0,-34.0
1.0980161,64.0,-33.0
1.3049083,64.0,-32.0
1.3006374,64.0,-31.0
0.67283624,64.0,-30.0
0.53056216,64.0,-29.0
1.1044269,64.0,-28.0
1.7014039,64.0,-27.0
1.90549,64.0,-26.0
1.9075103,64.0,-25.0
1.8865223,64.0,-24.0
2.0909781,64.0,-23.0
1.9600093,64.0,-22.0
2.0110905,64.0,-16.0
2.053641,64.0,-15.0
2.318583,64.0,-14.0
2.5628154,64.0,-13.0
2.6862657,64.0,-12.0
2.8343306,64.0,-11.0
2.8428013,64.0,-10.0
3.0990505,64.0,-9.0
3.0530798,64.0,-8.0
2.842025,64.0,-7.0
2.62409,64.0,-6.0
2.4909055,64.0,-5.0
2.421962,64.0,-4.0
2.5535078,64.0,-3.0
2.692001,64.0,-2.0
2.992556,64.0,-1.0
3.499068,64.0,0.0
3.9280741,64.0,1.0
4.4984026,64.0,2.0
4.501823,64.0,3.0
4.429234,64.0,4.0
3.852074,64.0,5.0
3.347134,64.0,6.0
3.3361366,64.0,7.0
3.6020415,64.0,8.0
3.7182212,64.0,9.0
3.7378836,64.0,10.0
3.7083182,64.0,11.0
4.0741496,64.0,21.0
4.343307,64.0,22.0
4.5130334,64.0,23.0
3.8016193,64.0,36.0
3.9494414,64.0,37.0
4.096824,64.0,38.0
2.3636334,64.0,178.0
2.3646886,64.0,179.0
2.023955,65.0,-180.0
2.1096156,65.0,-179.0
2.0860069,65.0,-178.0
1.9908996,65.0,-177.0
1.7421246,65.0,-176.0
2.1227276,65.0,-172.0
2.0569685,65.0,-171.0
2.1154888,65.0,-170.0
2.0240831,65.0,-169.0
1.7719874,65.0,-168.0
1.8769009,65.0,-167.0
1.4350202,65.0,-84.0
0.5283363,65.0,-83.0
0.29638413,65.0,-82.0
0.91785365,65.0,-81.0
1.4047304,65.0,-80.0
1.4481065,65.0,-79.0
1.1944119,65.0,-78.0
0.7624538,65.0,-67.0
0.6206518,65.0,-66.0
0.68506134,65.0,-65.0
1.1319935,65.0,-64.0
1.230249,65.0,-63.0
1.1669835,65.0,-62.0
1.1149634,65.0,-61.0
0.93997264,65.0,-60.0
1.1670259,65.0,-59.0
1.0607413,65.0,-58.0
0.8264818,65.0,-57.0
0.7816985,65.0,-56.0
0.772391,65.0,-55.0
0.4192393,65.0,-54.0
0.23052618,65.0,-53.0
0.8094722,65.0,-52.0
1.2720892,65.0,-51.0
0.9058089,65.0,-41.0
0.9777227,65.0,-40.0
0.72332597,65.0,-39.0
0.5769325,65.0,-38.0
0.5816492,65.0,-37.0
0.4379376,65.0,-36.0
0.24495803,65.0,-35.0
0.19575703,65.0,-34.0
0.3007568,65.0,-33.0
0.44987732,65.0,-32.0
0.5256598,65.0,-31.0
0.49753764,65.0,-30.0
0.9594131,65.0,-29.0
1.51168,65.0,-28.0
1.9061534,65.0,-27.0
1.974992,65.0,-26.0
2.0694215,65.0,-25.0
2.0596924,65.0,-24.0
1.8027908,65.0,-23.0
1.7765815,65.0,-22.0
1.9168468,65.0,-21.0
2.0656962,65.0,-14.0
1.995572,65.0,-13.0
2.0315285,65.0,-12.0
1.9738709,65.0,-11.0
2.0095232,65.0,-10.0
2.2421649,65.0,-9.0
2.5038948,65.0,-8.0
2.7448096,65.0,-7.0
2.7810853,65.0,-6.0
2.5921578,65.0,-5.0
2.4713895,65.0,-4.0
2.6068327,65.0,-3.0
2.8479931,65.0,-2.0
3.1099212,65.0,-1.0
3.3371778,65.0,0.0
3.5243635,65.0,1.0
3.4924772,65.0,2.0
3.2400246,65.0,3.0
3.0703816,65.0,4.0
3.1011558,65.0,5.0
3.076715,65.0,6.0
3.129523,65.0,7.0
3.117304,65.0,8.0
3.0346048,65.0,9.0
3.2302132,65.0,10.0
3.7961257,65.0,11.0
3.9457135,65.0,12.0
4.042682,65.0,22.0
4.690137,65.0,23.0
5.246636,65.0,24.0
5.3500857,65.0,25.0
3.2941747,65.0,35.0
3.7676563,65.0,36.0
4.2712207,65.0,37.0
4.4264135,65.0,38.0
4.557919,65.0,39.0
4.1630616,65.0,40.0
1.8791257,66.0,-180.0
1.911891,66.0,-179.0
1.5768176,66.0,-174.0
1.8378836,66.0,-170.0
2.0463474,66.0,-169.0
1.9571995,66.0,-168.0
1.8957404,66.0,-167.0
2.2134805,66.0,-166.0
2.9267128,66.0,-164.0
2.6810374,66.0,-163.0
2.565988,66.0,-162.0
2.4098809,66.0,-161.0
2.3552926,66.0,-84.0
1.8544625,66.0,-83.0
1.1406313,66.0,-82.0
0.8600372,66.0,-81.0
0.7332042,66.0,-80.0
1.5568658,66.0,-79.0
2.7171376,66.0,-78.0
3.1725008,66.0,-77.0
0.6915202,66.0,-67.0
0.5159242,66.0,-66.0
0.5877018,66.0,-65.0
0.9719306,66.0,-63.0
1.0599074,66.0,-62.0
1.0567319,66.0,-61.0
0.9437056,66.0,-60.0
1.0095176,66.0,-59.0
1.0962379,66.0,-58.0
0.9344631,66.0,-57.0
0.7655237,66.0,-56.0
0.5000376,66.0,-55.0
0.043439474,66.0,-54.0
0.5205499,66.0,-53.0
1.0701245,66.0,-52.0
0.66437864,66.0,-38.0
0.75108296,66.0,-37.0
0.74171615,66.0,-36.0
0.60297763,66.0,-35.0
0.67379415,66.0,-34.0
0.76493573,66.0,-33.0
0.72068816,66.0,-32.0
0.3714233,66.0,-31.0
-0.08683824,66.0,-30.0
-0.24312082,66.0,-29.0
0.35269192,66.0,-28.0
0.87412554,66.0,-27.0
1.5594498,66.0,-26.0
1.7966428,66.0,-25.0
1.5724473,66.0,-24.0
1.7761918,66.0,-23.0
2.1845076,66.0,-22.0
2.299836,66.0,-21.0
2.1957,66.0,-20.0
2.3505862,66.0,-19.0
2.5097234,66.0,-18.0
2.807689,66.0,-17.0
2.5751371,66.0,-15.0
2.1263316,66.0,-14.0
2.1070366,66.0,-13.0
2.0939462,66.0,-12.0
2.1375039,66.0,-11.0
2.1743798,66.0,-10.0
2.0860019,66.0,-9.0
2.3980286,66.0,-8.0
2.7635183,66.0,-7.0
2.8425722,66.0,-6.0
2.8620229,66.0,-5.0
3.0518985,66.0,-4.0
3.0183134,66.0,-3.0
2.6020865,66.0,-2.0
2.9396143,66.0,-1.0
3.433426,66.0,0.0
3.3988812,66.0,1.0
3.3114645,66.0,2.0
3.4117434,66.0,3.0
3.4803133,66.0,4.0
3.072043,66.0,5.0
3.0236182,66.0,6.0
3.061535,66.0,7.0
3.0602837,66.0,8.0
3.1093812,66.0,9.0
3.0009673,66.0,10.0
3.3131225,66.0,11.0
3.9396331,66.0,12.0
3.7761483,66.0,13.0
3.414475,66.0,34.0
3.5101943,66.0,35.0
3.4207368,66.0,36.0
3.4452062,66.0,37.0
3.6146874,66.0,38.0
4.05533,66.0,39.0
3.9709065,66.0,40.0
3.7621381,66.0,41.0
3.833567,66.0,43.0
4.1171374,66.0,44.0
1.6400039,67.0,-175.0
1.4995676,67.0,-174.0
1.6996675,67.0,-173.0
1.777891,67.0,-172.0
1.9083439,67.0,-171.0
1.985957,67.0,-170.0
1.6180367,67.0,-169.0
1.501883,67.0,-168.0
1.4921033,67.0,-167.0
1.6692722,67.0,-166.0
2.018269,67.0,-165.0
2.3181262,67.0,-164.0
2.45442,67.0,-163.0
2.3502889,67.0,-162.0
0.37153614,67.0,-65.0
0.53026175,67.0,-64.0
0.79139906,67.0,-63.0
0.8520611,67.0,-62.0
0.67440397,67.0,-61.0
0.8049711,67.0,-60.0
0.93725616,67.0,-59.0
0.93558186,67.0,-58.0
0.76384795,67.0,-57.0
0.5118213,67.0,-56.0
0.5797449,67.0,-55.0
0.9716306,67.0,-54.0
0.90360296,67.0,-34.0
1.0908583,67.0,-33.0
1.0984204,67.0,-32.0
1.0495015,67.0,-31.0
0.8478336,67.0,-30.0
0.7517515,67.0,-29.0
0.5666765,67.0,-28.0
0.31856912,67.0,-27.0
0.19925371,67.0,-26.0
0.41489837,67.0,-25.0
1.068192,67.0,-24.0
1.4883159,67.0,-23.0
1.4989728,67.0,-22.0
1.5954838,67.0,-21.0
1.6610856,67.0,-20.0
1.8031172,67.0,-19.0
2.003568,67.0,-18.0
2.2832267,67.0,-17.0
2.347899,67.0,-16.0
2.3551302,67.0,-15.0
2.3026242,67.0,-14.0
2.3081872,67.0,-13.0
2.3762841,67.0,-12.0
2.4264884,67.0,-11.0
2.4627688,67.0,-10.0
2.4897132,67.0,-9.0
2.607851,67.0,-8.0
2.8602717,67.0,-7.0
3.1267936,67.0,-6.0
3.3551166,67.0,-5.0
3.495045,67.0,-4.0
3.527672,67.0,-3.0
3.630861,67.0,-2.0
3.8262012,67.0,-1.0
3.6735268,67.0,0.0
3.2629771,67.0,1.0
3.1213012,67.0,2.0
3.5151434,67.0,3.0
3.5343645,67.0,4.0
3.4639482,67.0,5.0
3.4581995,67.0,6.0
3.566399,67.0,7.0
3.6101794,67.0,8.0
3.4452214,67.0,9.0
3.3110561,67.0,10.0
3.4427478,67.0,11.0
3.576994,67.0,12.0
3.4374819,67.0,13.0
3.3253536,67.0,14.0
3.3412616,67.0,15.0
3.9909012,67.0,32.0
3.9428773,67.0,33.0
3.431831,67.0,41.0
4.314219,67.0,42.0
4.2428646,67.0,43.0
3.6192148,67.0,44.0
3.5036123,67.0,46.0
3.2848854,67.0,47.0
2.8925188,68.0,-177.0
2.6007905,68.0,-176.0
2.513567,68.0,-175.0
2.9534905,68.0,-174.0
3.5263934,68.0,-173.0
3.7143946,68.0,-172.0
3.6112921,68.0,-171.0
3.2259812,68.0,-170.0
2.8708293,68.0,-169.0
2.490566,68.0,-168.0
2.009234,68.0,-167.0
1.8069057,68.0,-166.0
0.70582896,68.0,-64.0
0.34279794,68.0,-63.0
0.3973522,68.0,-62.0
0.35768163,68.0,-61.0
0.45941275,68.0,-60.0
0.516281,68.0,-59.0
0.45407566,68.0,-58.0
0.3046702,68.0,-57.0
0.16058505,68.0,-56.0
0.2002271,68.0,-55.0
0.28804716,68.0,-54.0
0.32859465,68.0,-53.0
0.27601516,68.0,-52.0
0.28470504,68.0,-51.0
0.98509014,68.0,-32.0
1.0609888,68.0,-31.0
1.0556649,68.0,-30.0
1.0456072,68.0,-29.0
1.0236939,68.0,-28.0
1.0765417,68.0,-27.0
1.3019248,68.0,-26.0
1.2646499,68.0,-25.0
1.2630397,68.0,-24.0
1.11097,68.0,-23.0
0.90166885,68.0,-22.0
0.9927565,68.0,-21.0
1.0763524,68.0,-20.0
1.3018882,68.0,-19.0
1.6164228,68.0,-18.0
1.9071778,68.0,-17.0
2.024571,68.0,-16.0
2.1151764,68.0,-15.0
2.228049,68.0,-14.0
2.4536543,68.0,-13.0
2.6697533,68.0,-12.0
2.7517354,68.0,-11.0
2.7357016,68.0,-10.0
2.6926687,68.0,-9.0
2.717536,68.0,-8.0
2.9412549,68.0,-7.0
3.2515876,68.0,-6.0
3.4528375,68.0,-5.0
3.4338174,68.0,-4.0
3.3068812,68.0,-3.0
3.2427502,68.0,-2.0
3.391538,68.0,-1.0
3.4896195,68.0,0.0
3.5070736,68.0,1.0
3.140947,68.0,2.0
3.0371249,68.0,3.0
3.3712301,68.0,4.0
3.3738494,68.0,5.0
3.1277065,68.0,6.0
3.1744938,68.0,7.0
3.4659789,68.0,8.0
3.4615986,68.0,9.0
2.9056578,68.0,10.0
2.8358512,68.0,11.0
3.302945,68.0,12.0
3.5481021,68.0,13.0
3.5524561,68.0,14.0
3.425537,68.0,15.0
3.350654,68.0,16.0
4.0720377,68.0,39.0
3.6386075,68.0,40.0
3.1473489,68.0,41.0
3.0139053,68.0,42.0
2.9310384,68.0,43.0
3.1339617,68.0,44.0
4.4645314,68.0,47.0
4.3032656,68.0,48.0
4.2015414,68.0,49.0
4.054355,68.0,50.0
4.1485653,68.0,53.0
4.293193,68.0,54.0
4.2690578,69.0,-180.0
4.389298,69.0,-179.0
4.3600297,69.0,-178.0
3.8729842,69.0,-177.0
3.8385434,69.0,-176.0
3.6304295,69.0,-175.0
3.871651,69.0,-174.0
4.189272,69.0,-173.0
4.0892825,69.0,-172.0
3.7788591,69.0,-171.0
3.2411346,69.0,-170.0
2.8239748,69.0,-169.0
2.474047,69.0,-168.0
2.2171345,69.0,-167.0
1.8276644,69.0,-166.0
1.5437183,69.0,-165.0
1.7465459,69.0,-164.0
2.720567,69.0,-138.0
3.0590882,69.0,-137.0
3.160923,69.0,-136.0
2.339904,69.0,-118.0
2.2182934,69.0,-117.0
2.2208753,69.0,-116.0
0.13910925,69.0,-65.0
0.021636792,69.0,-64.0
0.08868572,69.0,-63.0
0.1498797,69.0,-62.0
0.06699001,69.0,-61.0
0.44791025,69.0,-60.0
0.6431993,69.0,-59.0
0.3066684,69.0,-58.0
-0.060881205,69.0,-57.0
-0.25518772,69.0,-56.0
-0.37439165,69.0,-55.0
-0.46933436,69.0,-54.0
-0.33784738,69.0,-53.0
-0.2962025,69.0,-52.0
-0.32571086,69.0,-51.0
-0.3476602,69.0,-50.0
1.0260774,69.0,-26.0
1.2104434,69.0,-25.0
1.4098141,69.0,-24.0
1.3145263,69.0,-23.0
0.9737601,69.0,-22.0
0.9277058,69.0,-21.0
1.0494909,69.0,-20.0
1.0861621,69.0,-19.0
1.206108,69.0,-18.0
1.4616375,69.0,-17.0
1.739366,69.0,-16.0
1.983584,69.0,-15.0
2.1723652,69.0,-14.0
2.3552501,69.0,-13.0
2.4870641,69.0,-12.0
2.583631,69.0,-11.0
2.6315744,69.0,-10.0
2.6188025,69.0,-9.0
2.6293662,69.0,-8.0
2.878067,69.0,-7.0
3.2974157,69.0,-6.0
3.6477208,69.0,-5.0
3.705382,69.0,-4.0
3.620286,69.0,-3.0
3.7830899,69.0,-2.0
4.1676416,69.0,-1.0
4.5156684,69.0,0.0
4.7247596,69.0,1.0
4.6122184,69.0,2.0
4.4044857,69.0,3.0
4.391202,69.0,4.0
4.9450226,69.0,5.0
5.0800757,69.0,6.0
5.079997,69.0,7.0
5.2744884,69.0,8.0
5.2127643,69.0,9.0
4.6864285,69.0,10.0
4.6371717,69.0,11.0
4.2102957,69.0,12.0
3.5209692,69.0,13.0
3.4352734,69.0,14.0
3.397062,69.0,15.0
3.289571,69.0,16.0
3.1546519,69.0,17.0
3.125661,69.0,18.0
4.329654,69.0,33.0
4.4896398,69.0,35.0
4.427047,69.0,36.0
4.326176,69.0,37.0
4.1941447,69.0,38.0
3.8940792,69.0,39.0
3.6149082,69.0,40.0
3.4447277,69.0,41.0
3.3775966,69.0,42.0
3.4302945,69.0,43.0
3.621289,69.0,44.0
3.9451666,69.0,45.0
4.3236976,69.0,46.0
4.5678515,69.0,47.0
4.679147,69.0,48.0
4.810772,69.0,50.0
4.5234776,69.0,51.0
4.338758,69.0,52.0
4.291517,69.0,53.0
4.444943,69.0,54.0
4.8055058,69.0,55.0
